,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
26,854,Africa,Instant-replacement,Burkina Faso,2.39081,2.33101,2.27996,2.239785,2.207815,2.181855,2.163005,2.14736,2.134,2.12383,2.114535,2.108785,2.104115,2.100055,2.096415,2.09349,2.090915
27,108,Africa,Instant-replacement,Burundi,2.458715,2.395105,2.340705,2.29101,2.24971,2.21449,2.18547,2.163315,2.14451,2.12988,2.11736,2.10866,2.10166,2.0958,2.090595,2.08637,2.082835
28,132,Africa,Instant-replacement,Cabo Verde,2.094795,2.087595,2.08167,2.077105,2.073605,2.070595,2.067855,2.065345,2.06302,2.060905,2.05887,2.056995,2.055185,2.0535,2.051965,2.05049,2.04903
29,116,Asia,Instant-replacement,Cambodia,2.151495,2.13081,2.10843,2.098575,2.09163,2.085005,2.08055,2.07704,2.074285,2.072175,2.070345,2.068645,2.067215,2.065935,2.064795,2.063895,2.06305
30,120,Africa,Instant-replacement,Cameroon,2.39149,2.334955,2.286855,2.24422,2.210385,2.187005,2.16637,2.145375,2.129485,2.12139,2.114365,2.107995,2.10224,2.097,2.092825,2.089315,2.08593
31,124,Americas,Instant-replacement,Canada,2.0755,2.07366,2.072045,2.070485,2.06907,2.067705,2.06653,2.06544,2.06441,2.063495,2.062575,2.061815,2.061035,2.060405,2.059765,2.0592,2.058685
32,140,Africa,Instant-replacement,Central African Republic,2.556405,2.47448,2.404215,2.34309,2.29129,2.247665,2.211015,2.180535,2.155995,2.135225,2.12301,2.115665,2.10919,2.103385,2.098125,2.093605,2.089875
33,148,Africa,Instant-replacement,Chad,2.61254,2.55159,2.49435,2.442145,2.39674,2.35492,2.3181,2.281695,2.25019,2.22222,2.197,2.17746,2.160105,2.144555,2.132025,2.121355,2.113355
34,152,Americas,Instant-replacement,Chile,2.06661,2.064065,2.061755,2.05985,2.05828,2.0569,2.05565,2.054495,2.05344,2.052465,2.05153,2.05069,2.04996,2.04923,2.04859,2.047975,2.047345
35,156,Asia,Instant-replacement,China,2.18945,2.175455,2.161905,2.149335,2.137085,2.12489,2.112975,2.10124,2.089555,2.08812,2.086795,2.085725,2.084665,2.083725,2.082855,2.08202,2.08123
36,170,Americas,Instant-replacement,Colombia,2.111955,2.105095,2.0993,2.09498,2.091125,2.08761,2.08452,2.081625,2.07897,2.07658,2.07454,2.07265,2.0709,2.06924,2.067705,2.0663,2.064955
37,174,Africa,Instant-replacement,Comoros,2.28992,2.261395,2.23709,2.21608,2.1973,2.18168,2.168185,2.155965,2.145415,2.137335,2.12982,2.123315,2.11774,2.113105,2.108945,2.104915,2.10146
38,178,Africa,Instant-replacement,Congo,2.228615,2.19831,2.17431,2.15386,2.136505,2.125135,2.118035,2.11118,2.10494,2.099405,2.094335,2.090125,2.08681,2.08375,2.08081,2.078055,2.075435
39,180,Africa,Instant-replacement,Democratic Republic of the Congo,2.411555,2.350645,2.29762,2.25204,2.21407,2.183405,2.158715,2.14218,2.12947,2.12,2.112925,2.10674,2.101775,2.09744,2.093335,2.08945,2.085805
