,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
168,144,Asia,Low variant,Sri Lanka,1.7788,1.5613,1.4056,1.3625,1.3315,1.3091,1.2954,1.288,1.2855,1.2826,1.2859,1.2873,1.2895,1.2915,1.2953,1.2995,1.3034
169,729,Africa,Low variant,Sudan,4.1845,3.7457,3.387,3.1535,2.9464,2.767,2.6109,2.471,2.3455,2.2357,2.1342,2.0401,1.9534,1.8751,1.8036,1.7301,1.6668
170,740,Americas,Low variant,Suriname,2.0863,1.8247,1.6293,1.5467,1.4764,1.4218,1.3795,1.3505,1.329,1.3148,1.3066,1.2998,1.2983,1.2969,1.2977,1.2986,1.3006
171,752,Europe,Low variant,Sweden,1.6594,1.5139,1.418,1.4203,1.4224,1.4241,1.4256,1.4273,1.4293,1.4303,1.4307,1.4307,1.4305,1.43,1.4297,1.4295,1.4299
172,756,Europe,Low variant,Switzerland,1.2988,1.169,1.0868,1.1018,1.1163,1.1285,1.1396,1.1487,1.1588,1.1663,1.1741,1.1811,1.1859,1.1907,1.1952,1.1994,1.2028
173,760,Asia,Low variant,Syrian Arab Republic,2.5898,2.2275,1.9521,1.8018,1.6727,1.5635,1.4729,1.4011,1.3473,1.3086,1.2829,1.2682,1.2614,1.2574,1.2575,1.2607,1.2662
174,158,Asia,Low variant,"China, Taiwan Province of China",0.9677,0.913,0.8938,0.9614,1.0174,1.0645,1.1034,1.1372,1.1638,1.1852,1.2036,1.2197,1.2344,1.2465,1.2559,1.2632,1.2695
175,762,Asia,Low variant,Tajikistan,3.0298,2.691,2.4277,2.2853,2.1577,2.0476,1.9453,1.8496,1.7604,1.6826,1.6121,1.5521,1.4968,1.4548,1.42,1.3933,1.3721
176,834,Africa,Low variant,United Republic of Tanzania,4.6737,4.2234,3.8432,3.5818,3.3401,3.1281,2.9368,2.7673,2.6187,2.4822,2.3652,2.2571,2.1593,2.07,1.99,1.9131,1.8382
177,764,Asia,Low variant,Thailand,1.2078,1.0143,0.9344,0.9738,1.0149,1.0535,1.088,1.12,1.1468,1.1715,1.1924,1.2118,1.2265,1.2406,1.2516,1.2614,1.2693
178,626,Asia,Low variant,Timor-Leste,5.087,4.407,3.8329,3.4211,3.0727,2.784,2.543,2.3469,2.1769,2.0385,1.9149,1.8037,1.71,1.6233,1.555,1.4977,1.4516
179,768,Africa,Low variant,Togo,4.1015,3.6492,3.285,3.0496,2.8493,2.6775,2.5222,2.3882,2.2607,2.1519,2.0494,1.9539,1.8683,1.7896,1.7101,1.6425,1.5822
180,776,Oceania,Low variant,Tonga,3.3263,2.9879,2.7218,2.5737,2.4458,2.3263,2.2191,2.119,2.0299,1.9441,1.8619,1.7855,1.7163,1.6512,1.5933,1.5433,1.5023
181,780,Americas,Low variant,Trinidad and Tobago,1.4799,1.2888,1.1767,1.1747,1.1793,1.1884,1.1994,1.2109,1.2236,1.2339,1.2447,1.2544,1.2629,1.2701,1.2772,1.2851,1.2892
182,788,Africa,Low variant,Tunisia,1.8972,1.6617,1.4956,1.4442,1.4068,1.3819,1.3635,1.3502,1.3423,1.3377,1.3363,1.3344,1.3326,1.3326,1.3325,1.3337,1.3358
183,792,Asia,Low variant,Turkey,1.7743,1.5425,1.3766,1.3263,1.2897,1.2674,1.2509,1.242,1.2392,1.2421,1.2442,1.2517,1.2568,1.2634,1.2688,1.275,1.2821
184,795,Asia,Low variant,Turkmenistan,2.535,2.2136,1.9716,1.8541,1.7535,1.6661,1.5904,1.5282,1.4781,1.4372,1.4044,1.381,1.3636,1.3504,1.3406,1.3332,1.3297
185,800,Africa,Low variant,Uganda,5.2059,4.6225,4.1158,3.7413,3.4054,3.1121,2.856,2.6381,2.4538,2.2969,2.1623,2.0442,1.9381,1.8439,1.7591,1.6832,1.6137
186,804,Europe,Low variant,Ukraine,1.3072,1.21,1.1524,1.1865,1.2144,1.2367,1.255,1.2688,1.2808,1.2906,1.2975,1.3043,1.3096,1.3144,1.3169,1.3198,1.325
187,784,Asia,Low variant,United Arab Emirates,1.475,1.2536,1.1123,1.0955,1.0956,1.108,1.1259,1.1463,1.165,1.1838,1.1995,1.2172,1.2294,1.2427,1.2531,1.2621,1.2705
188,826,Europe,Low variant,United Kingdom,1.6208,1.4657,1.3624,1.3597,1.3591,1.3585,1.3576,1.3579,1.358,1.358,1.3586,1.3579,1.3574,1.358,1.3581,1.3574,1.3574
189,840,Americas,Low variant,United States of America,1.6364,1.4932,1.3986,1.4031,1.4062,1.4104,1.4119,1.4143,1.4159,1.4168,1.4182,1.4187,1.4207,1.4204,1.4204,1.4211,1.4192
190,858,Americas,Low variant,Uruguay,1.7286,1.5339,1.3979,1.3669,1.3432,1.3267,1.3152,1.3061,1.3011,1.2999,1.3003,1.3003,1.3031,1.3051,1.3051,1.3093,1.3106
191,860,Asia,Low variant,Uzbekistan,1.9944,1.7309,1.5391,1.4652,1.4047,1.3614,1.3264,1.3041,1.2896,1.2819,1.2761,1.2744,1.2768,1.2798,1.2824,1.2853,1.2892
192,548,Oceania,Low variant,Vanuatu,2.9718,2.655,2.4078,2.2802,2.1648,2.0616,1.9679,1.8816,1.8028,1.7272,1.6614,1.5981,1.5425,1.495,1.4571,1.4242,1.3978
193,862,Americas,Low variant,Venezuela (Bolivarian Republic of),2.033,1.774,1.5813,1.4988,1.433,1.384,1.3443,1.3179,1.2993,1.2883,1.2823,1.2794,1.2787,1.2803,1.2811,1.2841,1.2882
194,704,Asia,Low variant,Viet Nam,1.696,1.5335,1.4228,1.4158,1.4105,1.4064,1.4028,1.4003,1.3981,1.3967,1.3957,1.395,1.3934,1.3932,1.3929,1.3927,1.3916
195,850,Americas,Low variant,United States Virgin Islands,1.9366,1.6873,1.511,1.4532,1.4083,1.3775,1.3546,1.3401,1.33,1.3242,1.3203,1.3202,1.32,1.3197,1.3198,1.322,1.3237
196,732,Africa,Low variant,Western Sahara,2.1649,1.8619,1.6363,1.532,1.4455,1.3811,1.3317,1.2993,1.2759,1.2643,1.2594,1.2575,1.26,1.2632,1.2683,1.2726,1.2782
197,887,Asia,Low variant,Yemen,3.5872,3.0074,2.5663,2.2916,2.0581,1.8569,1.6853,1.5337,1.4111,1.3178,1.2482,1.2026,1.1786,1.1708,1.1744,1.1842,1.196
198,894,Africa,Low variant,Zambia,4.6505,4.2254,3.8711,3.6385,3.4256,3.2335,3.0604,2.909,2.7635,2.637,2.5214,2.4162,2.3204,2.2299,2.1451,2.0648,1.9872
199,716,Africa,Low variant,Zimbabwe,3.3755,2.9222,2.5737,2.3714,2.1956,2.0434,1.9105,1.7918,1.6904,1.598,1.5254,1.4684,1.4217,1.3895,1.3637,1.3464,1.3331
