,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
127,528,Europe,Momentum,Netherlands,2.06911,2.06643,2.06645,2.066475,2.06649,2.066495,2.0665,2.066505,2.066505,2.066505,2.066495,2.0665,2.066505,2.066505,2.066505,2.066505,2.0665
128,540,Oceania,Momentum,New Caledonia,2.09394,2.094425,2.09484,2.09518,2.09544,2.09563,2.095735,2.095795,2.095805,2.09578,2.095725,2.095655,2.095595,2.09551,2.09544,2.095365,2.09529
129,554,Oceania,Momentum,New Zealand,2.078065,2.078265,2.078415,2.07854,2.07863,2.078685,2.078735,2.078765,2.078775,2.078775,2.078775,2.07877,2.078765,2.078755,2.078745,2.07873,2.078715
130,558,Americas,Momentum,Nicaragua,2.12403,2.12427,2.12468,2.125205,2.125765,2.12634,2.1269,2.127455,2.127965,2.12845,2.128905,2.12932,2.1297,2.130045,2.130355,2.13063,2.13088
131,562,Africa,Momentum,Niger,2.482565,2.48243,2.48233,2.48228,2.482255,2.482265,2.48232,2.48241,2.482555,2.482745,2.48298,2.48328,2.48362,2.484045,2.48452,2.485045,2.485645
132,566,Africa,Momentum,Nigeria,2.711045,2.711095,2.711185,2.71128,2.71141,2.71157,2.711785,2.712,2.71231,2.71264,2.71303,2.71349,2.713995,2.714585,2.71518,2.715865,2.716565
133,807,Europe,Momentum,TFYR Macedonia,2.08356,2.08406,2.084435,2.08471,2.08488,2.084985,2.08505,2.08507,2.085075,2.085075,2.08508,2.08508,2.08508,2.085075,2.08507,2.085075,2.085075
134,578,Europe,Momentum,Norway,2.072845,2.072845,2.07285,2.07285,2.07285,2.072845,2.072845,2.07285,2.07285,2.072855,2.07285,2.072845,2.07285,2.072845,2.07285,2.07285,2.072845
135,512,Asia,Momentum,Oman,2.090675,2.0907,2.090695,2.090645,2.09059,2.09053,2.090465,2.090405,2.090355,2.0903,2.09026,2.090235,2.09021,2.09018,2.090165,2.090155,2.090145
136,586,Asia,Momentum,Pakistan,2.33862,2.33767,2.33282,2.332345,2.332045,2.327755,2.327745,2.32785,2.32805,2.328325,2.328675,2.329065,2.3295,2.329975,2.330485,2.331005,2.331545
137,275,Asia,Momentum,State of Palestine,2.120435,2.120415,2.12039,2.12039,2.12042,2.12045,2.1205,2.12056,2.120635,2.120725,2.120825,2.120935,2.121045,2.121175,2.1213,2.121445,2.121575
138,591,Americas,Momentum,Panama,2.10888,2.109005,2.109235,2.10952,2.10987,2.11026,2.11067,2.11109,2.111505,2.111925,2.11232,2.11271,2.11308,2.113415,2.11374,2.114045,2.114315
139,598,Oceania,Momentum,Papua New Guinea,2.285955,2.286005,2.286005,2.28596,2.28591,2.285815,2.285705,2.2856,2.285475,2.285365,2.285255,2.28517,2.285095,2.28503,2.285,2.28498,2.28498
140,600,Americas,Momentum,Paraguay,2.157595,2.157425,2.1574,2.1575,2.157695,2.157975,2.158295,2.158665,2.159055,2.159455,2.15987,2.16028,2.160675,2.16108,2.16146,2.16182,2.16218
141,604,Americas,Momentum,Peru,2.136505,2.13664,2.13679,2.13696,2.137135,2.137325,2.13749,2.13766,2.13781,2.13796,2.1381,2.138215,2.13834,2.138445,2.13854,2.13864,2.138715
142,608,Asia,Momentum,Philippines,2.151965,2.152155,2.152365,2.152565,2.15277,2.152975,2.153165,2.153345,2.1535,2.15364,2.153755,2.153855,2.15394,2.15401,2.15406,2.154095,2.154115
143,616,Europe,Momentum,Poland,2.076265,2.07659,2.07685,2.07704,2.077185,2.077285,2.077335,2.07737,2.077385,2.07739,2.07739,2.077385,2.077385,2.077385,2.07738,2.07739,2.077385
